ticker,date,breakout_date,lead_days,breakout_day_ret_pct,top_rank,rank_weight,post_break_close_drawdown_pct,post_break_high_entry_drawdown_pct,safe_after_break,future_breakout,future_max_ret_pct,Open,High,Low,Close,Volume,vol_ratio_20,value_traded,dist_to_10d_high_pct,dist_to_20d_high_pct,range_10d_pct,close_pos_day,rsi14,macd_hist,macd_bullish,adx14,cmf20,obv_slope_5_pct,price_vs_sma20_pct,price_vs_sma50_pct,intraday_range_pct,consecutive_up
LAPD,2026-07-16,2026-07-21,3,4.4117647058823595,29,0.35,-14.084507042253524,-14.084507042253524,0,1,4.4117647058823595,66.0,69.0,64.0,66.0,19562600.0,0.44596707622857745,1291131600.0,27.27272727272727,27.27272727272727,42.42424242424242,0.39999999992,51.86675217076979,0.9535104508203978,1,34.83077048691965,-0.18143285346767696,31.809403273764296,5.515587529976024,-2.3668639053254354,7.575757575757576,0
BKSL,2026-07-20,2026-07-21,1,4.347826086956519,30,0.35,-6.944444444444442,-6.944444444444442,0,1,4.347826086956519,68.0,69.0,67.0,69.0,181113000.0,1.208600157767388,12496797000.0,0.0,0.0,13.043478260869565,0.9999999995,56.28343355169265,1.6348306576682408,1,26.872319199709832,0.0819855672399272,18.05974222100471,10.48839071257005,-2.7621195039458764,2.898550724637681,2
BKSL,2026-07-17,2026-07-21,2,4.347826086956519,30,0.35,-6.944444444444442,-6.944444444444442,0,1,4.347826086956519,66.0,68.0,64.0,67.0,139037700.0,0.9550478848969668,9315525900.0,1.4925373134328357,1.4925373134328357,11.940298507462686,0.7499999998125,52.671918943337104,1.5036123412685107,1,27.54753303649324,-0.010673429692971942,15.43592174283816,7.717041800643082,-6.607192640089204,5.970149253731343,1
BKSL,2026-07-16,2026-07-21,3,4.347826086956519,30,0.35,-6.944444444444442,-6.944444444444442,0,1,4.347826086956519,65.0,67.0,63.0,65.0,150203600.0,1.051446050175175,9763234000.0,4.615384615384616,6.153846153846154,12.307692307692308,0.499999999875,48.73967940146135,1.41826907687381,1,28.59209378155203,-0.025352455243301816,11.75938996697968,4.417670682730924,-10.542251582714005,6.153846153846154,0
MLPT,2026-07-21,2026-07-22,1,25.0,2,1.0,-3.6923076923076947,-3.6923076923076947,1,1,25.0,1120.0,1300.0,1075.0,1300.0,19858900.0,8.414538551822613,25816570000.0,0.0,0.0,44.92307692307692,0.9999999999955556,76.32079773747016,59.11610375678261,1,25.10601773980636,0.6205149164833599,787.4433734939757,61.23031129852413,69.26201760324983,17.307692307692307,1
MLPT,2026-07-20,2026-07-22,2,25.0,2,1.0,-3.6923076923076947,-3.6923076923076947,1,1,25.0,1169.0,1169.0,1000.0,1038.0,4710000.0,3.2387828777720453,4888980000.0,13.680154142581888,13.680154142581888,44.701348747591524,0.22485207100458668,67.15190756730789,44.39293129591255,1,22.289763288906208,0.3118689801247427,287.35818476499185,33.35046248715314,36.74087735476221,16.28131021194605,0
MLPT,2026-07-17,2026-07-22,3,25.0,2,1.0,-3.6923076923076947,-3.6923076923076947,1,1,25.0,1060.0,1180.0,1055.0,1169.0,11345000.0,7.738744884038194,13262305000.0,0.9409751924721984,0.9409751924721984,39.69204448246364,0.911999999992704,81.87034247136673,43.58716754799564,1,19.927420701136718,0.4847606318341964,374.60236018471005,52.91039895356442,54.756546374010426,10.6928999144568,7
ALKA,2026-07-21,2026-07-22,1,10.982658959537561,3,1.0,0.0,-7.692307692307687,0,1,10.982658959537561,700.0,865.0,675.0,865.0,2092900.0,4.195575691360863,1810358500.0,0.0,0.0,42.42774566473989,0.9999999999947369,76.0274407856829,33.891875387047186,1,22.04228215339106,0.34165903182255103,186.3527833668678,52.355790400704535,54.0955570598924,21.965317919075144,1
BELL,2026-07-21,2026-07-22,1,9.482758620689658,4,1.0,-11.811023622047244,-19.424460431654676,0,1,9.482758620689658,115.0,117.0,111.0,116.0,23108700.0,0.520328399504996,2680609200.0,4.310344827586207,11.206896551724139,14.655172413793101,0.8333333331944445,57.52427957950376,1.6507921868658348,1,27.362898880812683,-0.006495502453483065,22.991179261901966,10.634239389604202,8.269553854769459,5.172413793103448,2
BELL,2026-07-20,2026-07-22,2,9.482758620689658,4,1.0,-11.811023622047244,-19.424460431654676,0,1,9.482758620689658,113.0,117.0,113.0,115.0,19918400.0,0.456188004864564,2290616000.0,6.956521739130435,12.173913043478262,16.52173913043478,0.499999999875,56.73101628045202,1.80163823093502,1,27.310317048807736,-0.024248768306016792,26.20854167272808,10.470701248799237,6.897192786763341,3.4782608695652173,1
BELL,2026-07-17,2026-07-22,3,9.482758620689658,4,1.0,-11.811023622047244,-19.424460431654676,0,1,9.482758620689658,115.0,117.0,111.0,113.0,17702900.0,0.4077145848205089,2000427700.0,14.15929203539823,14.15929203539823,30.08849557522124,0.33333333327777775,55.1763798149606,1.9822262323009303,1,26.864153232513782,-0.028720294443578293,19.30947700057774,9.178743961352657,4.397634885439769,5.3097345132743365,0
ERAA,2026-07-21,2026-07-22,1,8.743169398907114,5,1.0,-2.5125628140703515,-5.36585365853659,1,1,8.743169398907114,368.0,372.0,366.0,366.0,26571400.0,0.7362382038729298,9725132400.0,1.639344262295082,1.639344262295082,9.836065573770492,0.0,63.88257861769069,3.3132348871191413,1,25.230888151345937,-0.023180772395585435,2.0964549908732826,5.821962599971036,6.111328516967249,1.639344262295082,0
ERAA,2026-07-20,2026-07-22,2,8.743169398907114,5,1.0,-2.5125628140703515,-5.36585365853659,1,1,8.743169398907114,368.0,372.0,366.0,366.0,25804700.0,0.7229999593736822,9444520200.0,1.639344262295082,1.639344262295082,9.836065573770492,0.0,63.882578618686544,3.5727003285419405,1,24.265737989165604,0.03981135913542652,14.880917578626807,6.119734071366062,6.035901156783158,1.639344262295082,0
ERAA,2026-07-17,2026-07-22,3,8.743169398907114,5,1.0,-2.5125628140703515,-5.36585365853659,1,1,8.743169398907114,360.0,368.0,356.0,368.0,24004000.0,0.6678790360995241,8833472000.0,0.0,0.0,8.695652173913043,0.9999999999166667,65.78715454125674,3.6599690173756003,1,23.226345506817555,0.07543405432934247,33.02639692143169,7.00071167142107,6.516615552849577,3.260869565217391,1
YELO,2026-07-21,2026-07-22,1,7.8947368421052655,6,1.0,-8.536585365853655,-17.582417582417587,0,1,7.8947368421052655,75.0,79.0,74.0,76.0,63445200.0,1.2954870046901403,4821835200.0,5.263157894736842,5.263157894736842,15.789473684210526,0.39999999992,53.92303958400825,0.9872957121781869,1,24.323898479603223,-0.13637769263962773,22.915889273883412,6.293706293706294,0.2374043787918845,6.578947368421052,2
YELO,2026-07-20,2026-07-22,2,7.8947368421052655,6,1.0,-8.536585365853655,-17.582417582417587,0,1,7.8947368421052655,75.0,77.0,74.0,75.0,22074900.0,0.424992236516615,1655617500.0,6.666666666666667,10.666666666666668,16.0,0.3333333332222222,52.329812879330824,0.9972852469503448,1,23.14444339777078,-0.2050293590500802,7.817366637474775,4.895104895104895,-1.6522423288749082,4.0,1
YELO,2026-07-17,2026-07-22,3,7.8947368421052655,6,1.0,-8.536585365853655,-17.582417582417587,0,1,7.8947368421052655,75.0,76.0,74.0,74.0,16495200.0,0.3034936488353354,1220644800.0,8.108108108108109,12.162162162162163,16.216216216216218,0.0,50.74845965106005,1.049879426501151,1,22.20525634331074,-0.15685514135500736,9.378014522240813,3.3519553072625783,-3.6709190315022044,2.7027027027027026,0
KOTA,2026-07-21,2026-07-22,1,7.7669902912621325,7,1.0,-4.504504504504503,-7.826086956521738,0,1,7.7669902912621325,98.0,108.0,96.0,103.0,521402300.0,3.1448171347265625,53704436900.0,4.854368932038835,4.854368932038835,18.446601941747574,0.5833333332847223,56.13213598680269,2.0684463017252828,1,16.227586064839155,0.03387808363127949,40.33311198589558,11.411573823688476,0.9408075264602056,11.650485436893204,2
KOTA,2026-07-20,2026-07-22,2,7.7669902912621325,7,1.0,-4.504504504504503,-7.826086956521738,0,1,7.7669902912621325,96.0,101.0,94.0,98.0,231619000.0,1.5549009380768197,22698662000.0,3.061224489795918,5.1020408163265305,15.306122448979592,0.5714285713469388,51.666461910604404,1.744957817347938,1,15.651804576088002,0.029200169102819806,8.700468217019269,6.175514626218854,-4.632152588555863,7.142857142857142,1
KOTA,2026-07-17,2026-07-22,3,7.7669902912621325,7,1.0,-4.504504504504503,-7.826086956521738,0,1,7.7669902912621325,95.0,98.0,94.0,95.0,92136600.0,0.5401107244395433,8752977000.0,6.315789473684211,21.052631578947366,15.789473684210526,0.2499999999375,48.7603434603061,1.6443694647323923,1,16.091267776739752,-0.10586993191521094,0.7064566783781393,2.7027027027027026,-8.70651547184317,4.2105263157894735,0
ENRG,2026-07-21,2026-07-22,1,5.594405594405605,8,1.0,-8.94039735099338,-11.858974358974361,0,1,5.594405594405605,1425.0,1475.0,1425.0,1430.0,94894000.0,1.1124155239020048,135698420000.0,3.4965034965034967,3.4965034965034967,24.825174825174827,0.09999999999800001,59.62391935917499,41.59119495982064,1,38.14492317633026,-0.045110065682577756,35.46534608673916,18.035493190260006,7.300967959780892,3.4965034965034967,2
ENRG,2026-07-20,2026-07-22,2,5.594405594405605,8,1.0,-8.94039735099338,-11.858974358974361,0,1,5.594405594405605,1410.0,1435.0,1405.0,1425.0,85647600.0,1.040459836608606,122047830000.0,3.8596491228070176,3.8596491228070176,26.31578947368421,0.6666666666444444,59.33727561045036,43.37538847588048,1,38.52952533967886,-0.002770513843522678,330.1276002270076,18.012422360248447,6.510202556244854,2.1052631578947367,1
ENRG,2026-07-17,2026-07-22,3,5.594405594405605,8,1.0,-8.94039735099338,-11.858974358974361,0,1,5.594405594405605,1400.0,1410.0,1355.0,1365.0,35254500.0,0.44580240512891844,48122392500.0,8.424908424908425,8.424908424908425,28.57142857142857,0.18181818181487605,55.844246728917085,43.50410922484695,1,39.296374139601866,-0.024542926928737906,1287.0774282632738,13.160621761658032,1.4794439075161767,4.029304029304029,0
PTRO,2026-07-21,2026-07-22,1,4.921700223713654,9,1.0,-2.771855010660984,-6.938775510204087,0,1,4.921700223713654,4140.0,4470.0,4100.0,4470.0,74662400.0,2.7668301598510125,333740928000.0,0.0,0.0,14.317673378076062,0.9999999999972973,62.098584548575865,71.4859138593067,1,12.82733607408249,-0.03549157360873643,30.8672251103363,13.250570053204966,8.32162070469635,8.277404921700224,2
PTRO,2026-07-20,2026-07-22,2,4.921700223713654,9,1.0,-2.771855010660984,-6.938775510204087,0,1,4.921700223713654,4080.0,4150.0,4070.0,4120.0,20205700.0,0.8036034230211976,83247484000.0,1.2135922330097086,8.009708737864079,8.25242718446602,0.6249999999921875,52.74360126100644,48.56863889809168,1,11.340205085256601,-0.11130659472413984,1.9309725574458345,4.581799720776749,-0.4398047460248374,1.9417475728155338,1
PTRO,2026-07-17,2026-07-22,3,4.921700223713654,9,1.0,-2.771855010660984,-6.938775510204087,0,1,4.921700223713654,4110.0,4140.0,4050.0,4070.0,20742300.0,0.8234272011680731,84421161000.0,2.457002457002457,9.336609336609335,8.353808353808354,0.22222222221975307,51.143957988904525,44.86195885448788,1,11.044584396866247,-0.16307409161139336,1.2692654446692835,3.4176089442256385,-2.2879504477468653,2.211302211302211,0
ELSA,2026-07-21,2026-07-22,1,4.545454545454541,10,1.0,-5.797101449275366,-6.474820143884896,0,1,4.545454545454541,655.0,660.0,650.0,660.0,19868000.0,0.778370331193285,13112880000.0,1.5151515151515151,1.5151515151515151,12.121212121212121,0.9999999999,65.25331915824415,8.71902285117108,1,39.12368176682099,0.12163587028359955,-1.2097688666738124,11.01766190075694,11.550212983017722,1.5151515151515151,2
ELSA,2026-07-20,2026-07-22,2,4.545454545454541,10,1.0,-5.797101449275366,-6.474820143884896,0,1,4.545454545454541,650.0,660.0,645.0,655.0,22372600.0,0.8683764877030521,14654053000.0,2.2900763358778624,2.2900763358778624,16.793893129770993,0.6666666666222222,64.27595127784856,9.650242716809037,1,39.576853986713964,0.11064251979014034,13.97220414197699,11.016949152542372,10.709370161387215,2.2900763358778624,1
ELSA,2026-07-17,2026-07-22,3,4.545454545454541,10,1.0,-5.797101449275366,-6.474820143884896,0,1,4.545454545454541,650.0,650.0,635.0,640.0,12606300.0,0.49918714736540115,8068032000.0,4.6875,4.6875,18.75,0.3333333333111111,61.238708197764865,10.679137258012126,1,40.064885608137175,0.08365284656479365,-56.31651590813503,9.354976505766768,8.12598223685177,2.34375,0
MLPL,2026-07-21,2026-07-22,1,4.255319148936176,12,0.6,-6.122448979591832,-11.538461538461542,0,1,4.255319148936176,89.0,98.0,89.0,94.0,139723400.0,5.226333992843329,13133999600.0,4.25531914893617,4.25531914893617,18.085106382978726,0.5555555554938272,68.23287271536404,1.599198492808881,1,28.494471770916345,-0.024521766907516698,81.74343684033929,14.216281895504256,12.332695984703623,9.574468085106384,1
MLPL,2026-07-20,2026-07-22,2,4.255319148936176,12,0.6,-6.122448979591832,-11.538461538461542,0,1,4.255319148936176,90.0,91.0,88.0,88.0,19828500.0,0.9812861066248256,1744908000.0,7.954545454545454,7.954545454545454,17.045454545454543,0.0,59.93926770493915,1.3338755801681328,1,26.62472688338908,-0.05951795391379037,22.398542322345534,7.777097366809546,5.011933174224347,3.4090909090909087,0
MLPL,2026-07-17,2026-07-22,3,4.255319148936176,12,0.6,-6.122448979591832,-11.538461538461542,0,1,4.255319148936176,91.0,95.0,89.0,90.0,75039000.0,3.7601734994432823,6753510000.0,5.555555555555555,5.555555555555555,16.666666666666664,0.16666666663888888,65.20871558161089,1.4122245745886288,1,25.742055390763287,-0.003158165218454727,29.01503212827602,10.633066994468354,6.96458283812693,6.666666666666667,0
MBTO,2026-07-17,2026-07-22,3,4.237288135593231,13,0.6,-5.691056910569103,-5.691056910569103,1,1,4.237288135593231,115.0,129.0,114.0,120.0,16490500.0,1.8362491766915887,1978860000.0,15.0,15.0,30.833333333333336,0.39999999997333335,63.834632188299665,1.890924069997216,1,44.636462973201816,-0.40094307422908093,167.47563029727453,11.11111111111111,9.011627906976747,12.5,1
ALKA,2026-07-22,2026-07-23,1,14.583333333333325,1,1.0,0.454545454545463,0.454545454545463,1,1,14.583333333333325,875.0,1040.0,800.0,960.0,2105200.0,3.5029743333749264,2020992000.0,8.333333333333332,8.333333333333332,56.458333333333336,0.666666666663889,79.71980553222457,44.777622151978065,1,25.183379653907554,0.3398979155634555,115.24338891696142,63.05732484076433,68.67554555996767,25.0,2
ALKA,2026-07-21,2026-07-23,2,14.583333333333325,1,1.0,0.454545454545463,0.454545454545463,1,1,14.583333333333325,700.0,865.0,675.0,865.0,2092900.0,4.195575691360863,1810358500.0,0.0,0.0,42.42774566473989,0.9999999999947369,76.0274407856829,33.891875387047186,1,22.04228215339106,0.34165903182255103,186.3527833668678,52.355790400704535,54.0955570598924,21.965317919075144,1
BEEF,2026-07-22,2026-07-23,1,10.691823899371066,2,1.0,-6.25,-6.25,0,1,10.691823899371066,310.0,324.0,294.0,318.0,32453500.0,0.7068970023829335,10320213000.0,1.8867924528301887,1.8867924528301887,22.641509433962266,0.7999999999733334,82.34345900107138,6.6387600098974175,1,48.49853239880478,0.15520635416125628,20.320712905604257,39.046786182772195,70.7657609279347,9.433962264150944,4
BEEF,2026-07-21,2026-07-23,2,10.691823899371066,2,1.0,-6.25,-6.25,0,1,10.691823899371066,274.0,316.0,272.0,306.0,49354000.0,1.0849821728903726,15102324000.0,3.2679738562091507,3.2679738562091507,23.52941176470588,0.7727272727097108,80.7728145361026,5.6717415813114656,1,46.86925446011962,0.10883473627698588,13.759536687373755,38.96457765667576,66.81203663323157,14.37908496732026,3
BEEF,2026-07-20,2026-07-23,3,10.691823899371066,2,1.0,-6.25,-6.25,0,1,10.691823899371066,270.0,282.0,264.0,270.0,23637100.0,0.5396753422587043,6382017000.0,8.88888888888889,8.88888888888889,34.074074074074076,0.3333333333148148,74.43858642013771,4.501742616697495,1,45.236208388420266,0.09118428969705233,6.270848294903705,26.70107930549038,49.105367793240546,6.666666666666667,2
MLPT,2026-07-22,2026-07-23,1,9.846153846153838,3,1.0,-17.647058823529417,-27.586206896551722,0,1,9.846153846153838,1425.0,1625.0,1400.0,1625.0,40805600.0,9.353772800990262,66309100000.0,0.0,0.0,55.93846153846154,0.9999999999955556,82.75221513348049,85.67640060672463,1,28.6271594222923,0.8101776957536713,5657.875751503002,90.87331884653784,107.16999413549556,13.846153846153847,2
MLPT,2026-07-21,2026-07-23,2,9.846153846153838,3,1.0,-17.647058823529417,-27.586206896551722,0,1,9.846153846153838,1120.0,1300.0,1075.0,1300.0,19858900.0,8.414538551822613,25816570000.0,0.0,0.0,44.92307692307692,0.9999999999955556,76.32079773747016,59.11610375678261,1,25.10601773980636,0.6205149164833599,787.4433734939757,61.23031129852413,69.26201760324983,17.307692307692307,1
MLPT,2026-07-20,2026-07-23,3,9.846153846153838,3,1.0,-17.647058823529417,-27.586206896551722,0,1,9.846153846153838,1169.0,1169.0,1000.0,1038.0,4710000.0,3.2387828777720453,4888980000.0,13.680154142581888,13.680154142581888,44.701348747591524,0.22485207100458668,67.15190756730789,44.39293129591255,1,22.289763288906208,0.3118689801247427,287.35818476499185,33.35046248715314,36.74087735476221,16.28131021194605,0
SINI,2026-07-22,2026-07-23,1,9.677419354838701,4,1.0,-0.3676470588235281,-0.3676470588235281,1,1,9.677419354838701,6925.0,6950.0,6200.0,6200.0,10854700.0,3.5817758103735997,67299140000.0,30.64516129032258,57.66129032258065,41.935483870967744,0.0,38.799198548519016,31.249637996104866,1,28.300876509868072,-0.10846054879980074,-127.54208062784451,-10.042995744222369,-31.064178053670854,12.096774193548388,0
SINI,2026-07-21,2026-07-23,2,9.677419354838701,4,1.0,-0.3676470588235281,-0.3676470588235281,1,1,9.677419354838701,5775.0,6325.0,5775.0,6325.0,3166300.0,1.254049307311331,20026847500.0,28.063241106719367,61.6600790513834,41.10671936758894,0.9999999999981818,39.562022003720244,16.899316497588984,1,29.01976207896355,0.07009551379864598,-80.99093565578357,-10.056360102904973,-30.71813060161665,8.695652173913043,1
SINI,2026-07-20,2026-07-23,3,9.677419354838701,4,1.0,-0.3676470588235281,-0.3676470588235281,1,1,9.677419354838701,6350.0,6350.0,5600.0,5750.0,11350600.0,4.754773776157124,65265950000.0,40.869565217391305,77.82608695652173,45.21739130434783,0.19999999999973334,34.02113529925097,-7.297692960567247,0,28.747367145522887,0.016471767991796987,-199.0473911806569,-20.31520802727921,-37.92422448458482,13.043478260869565,0
KOTA,2026-07-22,2026-07-23,1,9.009009009009006,5,1.0,-12.396694214876035,-19.696969696969703,0,1,9.009009009009006,104.0,115.0,98.0,111.0,1193981200.0,5.542652180867202,132531913200.0,3.6036036036036037,3.6036036036036037,23.423423423423422,0.7647058823079584,62.15677753752301,2.7014250534350324,1,17.53281354026759,0.21958221849389106,119.49511981630889,18.653126670229828,9.273479031305378,15.315315315315313,3
KOTA,2026-07-21,2026-07-23,2,9.009009009009006,5,1.0,-12.396694214876035,-19.696969696969703,0,1,9.009009009009006,98.0,108.0,96.0,103.0,521402300.0,3.1448171347265625,53704436900.0,4.854368932038835,4.854368932038835,18.446601941747574,0.5833333332847223,56.13213598680269,2.0684463017252828,1,16.227586064839155,0.03387808363127949,40.33311198589558,11.411573823688476,0.9408075264602056,11.650485436893204,2
KOTA,2026-07-20,2026-07-23,3,9.009009009009006,5,1.0,-12.396694214876035,-19.696969696969703,0,1,9.009009009009006,96.0,101.0,94.0,98.0,231619000.0,1.5549009380768197,22698662000.0,3.061224489795918,5.1020408163265305,15.306122448979592,0.5714285713469388,51.666461910604404,1.744957817347938,1,15.651804576088002,0.029200169102819806,8.700468217019269,6.175514626218854,-4.632152588555863,7.142857142857142,1
DEWA,2026-07-22,2026-07-23,1,7.272727272727275,7,1.0,-8.898305084745761,-11.52263374485597,0,1,7.272727272727275,442.0,448.0,424.0,440.0,1098397600.0,1.500092055649986,483294944000.0,2.272727272727273,2.272727272727273,35.0,0.6666666666388888,70.99119831492797,15.10171237595901,1,26.85173836645434,0.19120083588691783,346.92598279379644,29.589858405711063,26.429046033687527,5.454545454545454,0
DEWA,2026-07-21,2026-07-23,2,7.272727272727275,7,1.0,-8.898305084745761,-11.52263374485597,0,1,7.272727272727275,400.0,450.0,392.0,440.0,2196964900.0,3.0691682123698283,966664556000.0,2.272727272727273,2.272727272727273,35.0,0.827586206882283,70.99119831526215,13.91462085634732,1,25.169174893036086,0.12068271309518702,1309.2695420082455,31.912342179440135,26.242338699985513,13.18181818181818,2
DEWA,2026-07-20,2026-07-23,3,7.272727272727275,7,1.0,-8.898305084745761,-11.52263374485597,0,1,7.272727272727275,368.0,400.0,364.0,398.0,983502900.0,1.5708884231111522,391434154200.0,0.5025125628140703,0.5025125628140703,26.13065326633166,0.94444444441821,64.46810651633848,10.855137134604231,1,23.357183460124116,0.055150273616036534,368.41324877341015,20.727968787026228,13.98454929431525,9.045226130653267,1
GPRA,2026-07-22,2026-07-23,1,6.796116504854366,8,1.0,-10.909090909090914,-10.909090909090914,0,1,6.796116504854366,103.0,104.0,101.0,103.0,58089500.0,1.3912204825629524,5983218500.0,4.854368932038835,4.854368932038835,9.70873786407767,0.6666666664444444,54.98773655027923,0.6479140210168921,1,27.088360224154833,-0.1006175644474597,59.909411085791135,3.0393976017014044,1.6010934324953165,2.912621359223301,1
GPRA,2026-07-21,2026-07-23,2,6.796116504854366,8,1.0,-10.909090909090914,-10.909090909090914,0,1,6.796116504854366,106.0,106.0,101.0,102.0,93280200.0,2.3880440353556738,9514580400.0,5.88235294117647,5.88235294117647,9.803921568627452,0.19999999996,52.71125576695319,0.6633045446926378,1,26.249290615876255,-0.13053543048019625,25.704632621667283,2.293341406206806,0.36019427149802435,4.901960784313726,0
GPRA,2026-07-20,2026-07-23,3,6.796116504854366,8,1.0,-10.909090909090914,-10.909090909090914,0,1,6.796116504854366,105.0,108.0,102.0,105.0,93429000.0,2.527176978126147,9810045000.0,2.857142857142857,2.857142857142857,11.381886087768441,0.49999999991666666,61.35541148219668,0.7417458203541494,1,25.345677191576247,-0.08541973502914525,73.04650486486432,5.512043979604851,3.17143925830991,5.714285714285714,2
SIMP,2026-07-22,2026-07-23,1,5.35714285714286,9,1.0,-3.3898305084745783,-5.785123966942152,1,1,5.35714285714286,565.0,570.0,555.0,560.0,11549200.0,1.4740165841543087,6467552000.0,1.7857142857142856,1.7857142857142856,8.928571428571429,0.3333333333111111,59.69789861379842,5.4979813192346185,1,26.67625615094396,-0.061343490677703366,2.4541755999792385,4.961295762424946,4.965367402890659,2.6785714285714284,0
SIMP,2026-07-21,2026-07-23,2,5.35714285714286,9,1.0,-3.3898305084745783,-5.785123966942152,1,1,5.35714285714286,560.0,570.0,560.0,565.0,9058400.0,1.1582817065295918,5117996000.0,0.8849557522123894,0.8849557522123894,8.849557522123893,0.49999999995,62.555424449906276,6.080096549016838,1,27.087032342849916,-0.08002547622034571,5.680693284946774,6.304553307703374,5.554917380941422,1.7699115044247788,2
SIMP,2026-07-20,2026-07-23,3,5.35714285714286,9,1.0,-3.3898305084745783,-5.785123966942152,1,1,5.35714285714286,550.0,560.0,550.0,560.0,8155900.0,0.9879036043298227,4567304000.0,0.0,0.0,7.142857142857142,0.9999999999,60.8136947594096,5.992648849965057,1,26.96679788901807,-0.07580681354847488,5.0754162554944,5.676691582319239,4.334941800028462,1.7857142857142856,1
BAPA,2026-07-22,2026-07-23,1,4.761904761904767,10,1.0,-25.0,-25.0,0,1,4.761904761904767,212.0,218.0,206.0,210.0,11878200.0,0.23615258683426762,2494422000.0,71.42857142857143,136.1904761904762,74.28571428571429,0.33333333330555553,39.98031423800927,-16.537514544175302,0,54.04999103738246,0.007876511946274575,-70.21062095211494,-28.425357873210626,-19.280442804428052,5.714285714285714,0
BAPA,2026-07-21,2026-07-23,2,4.761904761904767,10,1.0,-25.0,-25.0,0,1,4.761904761904767,212.0,220.0,204.0,212.0,20877800.0,0.4200348355821883,4426093600.0,133.96226415094338,133.96226415094338,137.73584905660377,0.49999999996875,40.22817119997295,-16.607683945184544,0,56.49070308803918,0.011953531259622585,1309.847509654421,-28.086838534599735,-18.68671371586377,7.547169811320755,1
BAPA,2026-07-20,2026-07-23,3,4.761904761904767,10,1.0,-25.0,-25.0,0,1,4.761904761904767,206.0,236.0,204.0,210.0,54787100.0,1.1258926161352714,11505291000.0,136.1904761904762,136.1904761904762,139.04761904761904,0.18749999999414066,39.88209312490633,-15.667678599631186,0,59.11916221951565,0.012209961722858879,147.60619341670275,-29.078014184397166,-19.614147909967848,15.238095238095239,0
PTRO,2026-07-22,2026-07-23,1,4.6908315565032055,11,0.6,-7.128309572301427,-12.307692307692308,0,1,4.6908315565032055,4500.0,4900.0,4480.0,4690.0,121500700.0,3.9083822575264877,569838283000.0,4.477611940298507,4.477611940298507,22.81449893390192,0.49999999999880956,66.57738887814472,96.78342896724698,1,15.296575914648884,0.03029688773502372,60.273155974730855,17.67657759377744,13.779718583212034,8.955223880597014,3
PTRO,2026-07-21,2026-07-23,2,4.6908315565032055,11,0.6,-7.128309572301427,-12.307692307692308,0,1,4.6908315565032055,4140.0,4470.0,4100.0,4470.0,74662400.0,2.7668301598510125,333740928000.0,0.0,0.0,14.317673378076062,0.9999999999972973,62.098584548575865,71.4859138593067,1,12.82733607408249,-0.03549157360873643,30.8672251103363,13.250570053204966,8.32162070469635,8.277404921700224,2
PTRO,2026-07-20,2026-07-23,3,4.6908315565032055,11,0.6,-7.128309572301427,-12.307692307692308,0,1,4.6908315565032055,4080.0,4150.0,4070.0,4120.0,20205700.0,0.8036034230211976,83247484000.0,1.2135922330097086,8.009708737864079,8.25242718446602,0.6249999999921875,52.74360126100644,48.56863889809168,1,11.340205085256601,-0.11130659472413984,1.9309725574458345,4.581799720776749,-0.4398047460248374,1.9417475728155338,1
COCO,2026-07-22,2026-07-23,1,4.444444444444451,13,0.6,-24.822695035460995,-31.612903225806456,0,1,4.444444444444451,141.0,142.0,131.0,135.0,730666000.0,1.5020993162699,98639910000.0,60.0,60.0,67.4074074074074,0.36363636360330576,42.336926487472525,2.3596622252049393,1,17.12767377039091,-0.040337455276249344,2692.087866623467,-5.7125794248543045,-30.858473271804538,8.148148148148149,0
COCO,2026-07-21,2026-07-23,2,4.444444444444451,13,0.6,-24.822695035460995,-31.612903225806456,0,1,4.444444444444451,129.0,145.0,125.0,144.0,1391916200.0,3.0771117923006575,200435932800.0,50.0,50.0,63.19444444444444,0.9499999999525,44.53873596913142,2.4169381771985954,1,18.082818086623625,-0.025592765740735206,260.8279943286514,-0.9487098630765979,-27.780340593349113,13.88888888888889,1
COCO,2026-07-20,2026-07-23,3,4.444444444444451,13,0.6,-24.822695035460995,-31.612903225806456,0,1,4.444444444444451,131.0,133.0,128.0,130.0,327570200.0,0.8545895370367921,42584126000.0,66.15384615384615,66.15384615384615,70.0,0.39999999992,40.03403372363098,1.6743855791394644,1,19.111435042566548,-0.19382028074024146,-94.18070544199901,-11.94155616499559,-36.04618554040878,3.8461538461538463,0
LSIP,2026-07-22,2026-07-23,1,4.104477611940305,14,0.6,-3.2258064516129004,-4.59363957597173,1,1,4.104477611940305,1340.0,1360.0,1330.0,1340.0,6117600.0,0.9180609309368344,8197584000.0,1.4925373134328357,1.4925373134328357,8.208955223880597,0.3333333333222222,66.65716833246259,9.170371336751117,1,24.776289701450565,-0.025740316187899678,13.873854698065994,5.103509331693538,7.618341499916288,2.2388059701492535,0
LSIP,2026-07-21,2026-07-23,2,4.104477611940305,14,0.6,-3.2258064516129004,-4.59363957597173,1,1,4.104477611940305,1335.0,1350.0,1330.0,1340.0,4881900.0,0.72841185207953,6541746000.0,0.7462686567164178,0.7462686567164178,8.208955223880597,0.499999999975,66.65716833280474,10.236254177715857,1,24.74087902314141,-0.017719971307207462,19.179545672562035,5.468789557593678,7.455202748552724,1.4925373134328357,2
