ticker,date,Open,High,Low,Close,Volume,future_breakout,future_max_ret_pct,sample_weight,vol_ratio_20,value_traded,dist_to_10d_high_pct,dist_to_20d_high_pct,range_10d_pct,close_pos_day,rsi14,macd_hist,macd_bullish,adx14,cmf20,obv_slope_5_pct,price_vs_sma20_pct,price_vs_sma50_pct,intraday_range_pct,consecutive_up,positive_top_rank
PSKT,2026-07-24,214.0,216.0,204.0,208.0,8471900.0,0,,1.0,1.1236537747360602,1762155200.0,8.653846153846153,8.653846153846153,19.230769230769234,0.33333333330555553,56.91780773040205,3.4521580474244784,1,24.198788630610018,-0.05087695061770771,42.25387232562641,7.549120992761113,5.209914011127978,5.769230769230769,0,
PSKT,2026-07-28,212.0,230.0,206.0,218.0,13113000.0,0,,1.0,1.6742058917032774,2858634000.0,5.5045871559633035,5.5045871559633035,17.431192660550458,0.49999999997916666,62.74366111228782,3.100155881447946,1,25.94692235516556,-0.023500513619024957,14.913485730161916,10.407698151430749,11.235840391876728,11.009174311926607,2,
PTBA,2026-07-16,2420.0,2430.0,2400.0,2420.0,4940900.0,0,,1.0,0.3825608792032414,11956978000.0,1.2396694214876034,3.4406677750516526,7.43801652892562,0.6666666666444444,49.439042392151514,21.405396577014542,1,42.41752405055333,-0.12964794377082806,17.09859669675533,2.017660362452558,-4.018743550438689,1.2396694214876034,0,
PTBA,2026-07-17,2420.0,2440.0,2400.0,2410.0,15088000.0,0,,1.0,1.2241084789876115,36362080000.0,1.6597510373443984,3.869882164159751,5.394190871369295,0.24999999999375003,48.054418207110004,20.30833273975992,1,39.92800095678034,-0.09706198073511903,2.3677635862229587,1.6116794099099683,-4.11915917230122,1.6597510373443984,0,
PTBA,2026-07-20,2420.0,2450.0,2420.0,2440.0,13428700.0,0,,1.0,1.2146222841903367,32766028000.0,0.4098360655737705,2.459016393442623,5.327868852459016,0.6666666666444444,52.364618469689745,20.905165742917283,1,37.36695186705612,0.029092039267230918,4.827618992882529,2.910164487557992,-2.684277851233988,1.2295081967213115,1,
PTBA,2026-07-21,2450.0,2450.0,2410.0,2420.0,12797400.0,0,,1.0,1.1963708942352185,30969708000.0,1.2396694214876034,3.3057851239669422,5.371900826446281,0.24999999999375003,49.42053767212492,19.293883204872735,1,35.22022484928154,-0.03986135289372606,-10.91303960541036,2.195945945945946,-3.2406993808229347,1.6528925619834711,0,
PTBA,2026-07-22,2420.0,2450.0,2400.0,2430.0,9281500.0,0,,1.0,0.885980432351578,22554045000.0,0.823045267489712,0.823045267489712,5.349794238683128,0.599999999988,50.90677455621362,18.253617969026998,1,33.45916037756127,0.0073883491680986355,-3.9066427722730426,2.5965801139962,-2.5977562258446842,2.05761316872428,1,
PTBA,2026-07-23,2430.0,2460.0,2420.0,2440.0,18558900.0,0,,1.0,1.759913137069893,45283716000.0,0.819672131147541,0.819672131147541,4.508196721311475,0.49999999998750005,52.412653292387446,17.584184050697235,1,31.536299001831097,0.07066327586796547,10.103055895669872,2.866779089376054,-1.9669937641068038,1.639344262295082,2,
PTBA,2026-07-24,2440.0,2440.0,2370.0,2390.0,12444000.0,0,,1.0,1.205050871371665,29741160000.0,2.928870292887029,2.928870292887029,4.602510460251046,0.2857142857102041,44.98295609181251,13.313135108749627,1,30.84518226584042,0.03470349282916608,10.86183364303828,0.6951759005687803,-3.733042967452859,2.928870292887029,0,
PTBA,2026-07-27,2390.0,2390.0,2330.0,2360.0,10881400.0,0,,1.0,1.061654377419331,25680104000.0,4.23728813559322,4.23728813559322,5.508474576271186,0.4999999999916667,41.208473477167644,8.254569036457266,1,30.89416960458629,0.06093633134842528,-6.174854302991625,-0.6524942117448959,-4.677327731138352,2.5423728813559325,0,
PTBA,2026-07-28,2350.0,2360.0,2330.0,2330.0,9691400.0,0,,1.0,0.980058835486151,22580962000.0,5.579399141630901,5.579399141630901,5.579399141630901,0.0,37.793327646824146,2.9487670434387816,1,30.939657847707448,0.014157266583360568,-3.5230741483102324,-1.9978969505783386,-5.603933623097307,1.2875536480686696,0,
PTPP,2026-07-16,210.0,212.0,199.0,208.0,7390300.0,0,,1.0,1.5107681300148206,1537182400.0,3.8461538461538463,3.8461538461538463,19.71153846153846,0.6923076922544379,60.48949255145817,4.477621217909816,1,38.08982243181888,-0.015028577535454167,25.23188522232214,10.579479000531636,2.2816679779700952,6.25,0,
PTPP,2026-07-21,240.0,240.0,216.0,220.0,16808600.0,0,,1.0,2.917645588494388,3697892000.0,9.090909090909092,9.090909090909092,23.18181818181818,0.1666666666597222,67.46404239194699,4.700005428656338,1,38.84839558191539,-0.015374423135590143,45.13026123873522,14.434330299089726,9.474522292993626,10.909090909090908,3,
PTPP,2026-07-22,218.0,220.0,210.0,214.0,7028700.0,0,,1.0,1.1717986100865005,1504141800.0,12.149532710280374,12.149532710280374,23.83177570093458,0.39999999996,61.27658117291333,4.146644425636872,1,39.244693030837674,-0.007439593664077145,19.030562755418448,10.451612903225808,6.850409426802476,4.672897196261682,0,
PTPP,2026-07-23,210.0,228.0,210.0,218.0,8407100.0,0,,1.0,1.365826634521032,1832747800.0,10.091743119266056,10.091743119266056,22.93577981651376,0.44444444441975306,63.66886404459706,3.8296650433694994,1,39.99427101690922,-0.04538612252119157,43.97165333042172,11.680327868852466,9.08726981585268,8.256880733944955,1,
